<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.22	29.14	29.40	28.40	28.57	9311	8141200	1
2021.01.26	28.91	30.05	27.78	27.78	11937	9284400	1
2021.01.27	28.48	28.48	24.53	24.53	15244	13454400	1
2021.01.28	24.53	25.94	23.88	25.92	14424	11516800	1
2021.01.29	25.39	25.85	25.03	25.56	5517	4365200	1
2021.02.01	26.30	27.30	25.90	26.66	15876	5036600	1
2021.02.02	27.00	28.35	26.12	27.84	15252	4652100	1
2021.02.03	27.75	28.62	27.30	27.70	10864	3508000	1
2021.02.04	27.56	29.45	27.02	28.98	12550	4333400	1
2021.02.05	29.34	30.25	28.72	29.96	17554	5360000	1
2021.02.08	30.15	32.00	30.01	31.99	21416	6007200	1
2021.02.09	32.07	33.35	30.60	30.70	29614	8540500	1
2021.02.10	30.00	30.33	27.63	27.63	52373	12875400	1
2021.02.11	28.06	29.93	26.47	29.29	51921	14976600	1
2021.02.12	29.18	29.82	28.47	29.14	23311	6840300	1
2021.02.17	28.70	30.05	28.28	30.05	22097	11107200	1
2021.02.18	30.50	31.75	30.15	30.53	42594	10590400	1
2021.02.19	31.29	35.06	30.93	34.99	51630	21335200	1
2021.02.22	33.59	33.99	32.20	32.86	44522	12742800	1
2021.02.23	33.10	33.58	30.77	31.46	27210	8180800	1
2021.02.24	32.05	32.15	30.49	31.88	21216	7521800	1
2021.02.25	32.25	32.75	29.25	29.81	36188	10412700	1
2021.02.26	30.20	30.29	27.80	28.78	24376	8530800	1
2021.03.01	29.28	29.81	28.08	29.16	23300	6000200	1
2021.03.02	29.00	29.50	26.50	27.73	32521	11479400	1
2021.03.03	27.73	28.20	25.22	26.21	36677	16107300	1
2021.03.04	26.47	28.10	25.56	25.87	34531	12592800	1
2021.03.05	26.00	26.25	24.60	25.79	37294	11938200	1
2021.03.08	25.02	25.38	22.75	23.07	39690	15312800	1
2021.03.09	23.67	24.67	22.60	22.90	32265	12512000	1
2021.03.10	23.07	24.24	22.32	23.55	41063	10949100	1
2021.03.11	23.90	25.50	23.07	24.23	34363	16720100	1
2021.03.12	23.86	24.20	22.42	22.67	40245	13890500	1
2021.03.15	22.70	24.04	22.46	23.70	22541	8159100	1
2021.03.16	23.75	26.12	23.75	25.20	41159	13727600	1
